0^15^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^2^^^RGIPD5478I^Christy Francis^01/11/2023^85400.00^8540.00^0.00^0.00^8540.00^^8540.00^^01/11/2023^--Select--^^^^^LineHash
0^16^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^3^^^CNWPF5668Z^Habeeb Ahamed^01/11/2023^76500.00^7650.00^0.00^0.00^7650.00^^7650.00^^01/11/2023^--Select--^^^^^LineHash
0^17^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^4^^^VSBPE5242D^Isha Sheikh^01/11/2023^94200.00^9420.00^0.00^0.00^9420.00^^9420.00^^01/11/2023^--Select--^^^^^LineHash
0^18^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^5^^^VRHPR2468Q^Kritika Sharma^01/11/2023^80200.00^8020.00^0.00^0.00^8020.00^^8020.00^^01/11/2023^--Select--^^^^^LineHash
0^19^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^6^^^CEBPI2117S^Naira Maheshwari^01/11/2023^83200.00^8320.00^0.00^0.00^8320.00^^8320.00^^01/11/2023^--Select--^^^^^LineHash
0^20^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^7^^^ERNPH3548S^Ranbir Kohla^01/11/2023^78200.00^7820.00^0.00^0.00^7820.00^^7820.00^^01/11/2023^--Select--^^^^^LineHash
0^21^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^8^^^DWEPE1860L^Rithika Sehgal^01/11/2023^81100.00^8110.00^0.00^0.00^8110.00^^8110.00^^01/11/2023^--Select--^^^^^LineHash
0^22^DD^1^2^--Select--^9995642^07/12/2023^25485^92B^76140.00^0.00^0.00^76140.00^9^^^HJEPU4864D^Shika Parekh^01/11/2023^94000.00^9400.00^0.00^0.00^9400.00^^9400.00^^01/11/2023^--Select--^^^^^LineHash
0^23^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^1^^^DWEPE1860L^Rithika Sehgal^01/12/2023^81100.00^8110.00^0.00^0.00^8110.00^^8110.00^^01/12/2023^--Select--^^^^^LineHash
0^24^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^2^^^ERNPH3548S^Ranbir Kohla^01/12/2023^78000.00^7800.00^0.00^0.00^7800.00^^7800.00^^01/12/2023^--Select--^^^^^LineHash
0^25^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^3^^^QWEPS2658C^Naresh Shekhawat^01/12/2023^94800.00^9480.00^0.00^0.00^9480.00^^9480.00^^01/12/2023^--Select--^^^^^LineHash
0^26^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^4^^^CEBPI2117S^Naira Maheshwari^01/12/2023^83200.00^8320.00^0.00^0.00^8320.00^^8320.00^^01/12/2023^--Select--^^^^^LineHash
0^27^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^5^^^VRHPR2468Q^Kritika Sharma^01/12/2023^80200.00^80200.00^0.00^0.00^80200.00^^80200.00^^01/12/2023^--Select--^^^^^LineHash
0^28^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^6^^^VSBPE5242D^Isha Sheikh^01/12/2023^94200.00^9420.00^0.00^0.00^9420.00^^9420.00^^01/12/2023^--Select--^^^^^LineHash
0^29^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^7^^^CNWPF5668Z^Habeeb Ahamed^01/12/2023^76500.00^7650.00^0.00^0.00^7650.00^^7650.00^^01/12/2023^--Select--^^^^^LineHash
0^30^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^8^^^RGIPD5478I^Christy Francis^01/12/2023^85400.00^8540.00^0.00^0.00^8540.00^^8540.00^^01/12/2023^--Select--^^^^^LineHash
0^31^DD^1^3^--Select--^9995642^07/01/2023^68662^92B^76220.00^0.00^0.00^76220.00^9^^^FGSPD2560E^Amal Nath ^01/12/2023^88800.00^8880.00^0.00^0.00^8880.00^^8880.00^^01/12/2023^--Select--^^^^^LineHash
